state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
ms,2009,upper,SB 2941,State Tax Commission; reduce amount that must be posted by taxpayers appealing a commission decision regarding an assessment in taxes.,2011-01-12 03:14:54.871000,2011-01-12 03:14:54.871000,bill,
ms,2009,upper,SB 2942,Highways; increase maximum gross weight allowed for vehicles operating with harvest permits.,2011-01-12 03:14:54.873000,2011-01-12 03:14:54.873000,bill,
ms,2009,upper,SB 2943,Wildlife; clarify deer hunting restrictions.,2011-01-12 03:14:54.904000,2011-01-12 03:14:54.904000,bill,
ms,2009,upper,SB 2944,Marine Resources; require department to develop a management plan for speckled trout.,2011-01-12 03:14:54.906000,2011-01-12 03:14:54.906000,bill,
ms,2009,upper,SB 2945,Youth court; clarify jurisdiction and transfer of cases.,2011-01-12 03:14:54.909000,2011-01-12 03:14:54.909000,bill,
ms,2009,upper,SB 2946,Commercial Driver's License Law; revise.,2011-01-12 03:14:54.911000,2011-01-12 03:14:54.911000,bill,
ms,2009,upper,SB 2947,Sixteenth section forest lands; authorize management services by private forester subject to approval by the SOS and Forestry Commission.,2011-01-12 03:14:54.923000,2011-01-12 03:14:54.923000,bill,
ms,2009,upper,SB 2948,Parole; provide for conditional release of an offender to U.S. Immigration and Customs Enforcement.,2011-01-12 03:14:54.927000,2011-01-12 03:14:54.927000,bill,
ms,2009,upper,SB 2949,State Tax Commission; reduce amount that must be posted by taxpayers appealing a commission decision regarding an assessment in taxes.,2011-01-12 03:14:54.930000,2011-01-12 03:14:54.930000,bill,
ms,2009,upper,SB 2950,"Alcoholic beverages; require that sales allowed only in area zoned for that use, in addition to distance restrictions.",2011-01-12 03:14:54.933000,2011-01-12 03:14:54.933000,bill,
ms,2009,upper,SB 2951,Recycling; local governments may establish recycling centers at regional correctional facilities and authorize DEQ to assist.,2011-01-12 03:14:54.935000,2011-01-12 03:14:54.935000,bill,
ms,2009,upper,SB 2952,"Coin operated devices; revise theft from, revise malicious mischief.",2011-01-12 03:14:54.937000,2011-01-12 03:14:54.937000,bill,
ms,2009,upper,SB 2953,Health insurance policies; prohibit from limiting or denying coverage for any drugs upon certain conditions.,2011-01-12 03:14:54.940000,2011-01-12 03:14:54.940000,bill,
ms,2009,upper,SB 2954,Department of Mental Health; authorize to sell property in City of Hattiesburg.,2011-01-12 03:14:54.946000,2011-01-12 03:14:54.946000,bill,
ms,2009,upper,SB 2955,Legal notices; require DFA to study feasibility of publishing on Internet.,2011-01-12 03:14:54.951000,2011-01-12 03:14:54.951000,bill,
ms,2009,upper,SB 2956,Delinquent utility bills; revise collection procedures for certain.,2011-01-12 03:14:54.954000,2011-01-12 03:14:54.954000,bill,
ms,2009,upper,SB 2957,"Theft; revise grand larceny, create definitions.",2011-01-12 03:14:54.956000,2011-01-12 03:14:54.956000,bill,
ms,2009,upper,SB 2958,New acute care hospital; certain high-growth areas in the state may be considered for.,2011-01-12 03:14:54.959000,2011-01-12 03:14:54.959000,bill,
ms,2009,upper,SB 2959,Internet pharmacies; regulate (MBN).,2011-01-12 03:14:54.961000,2011-01-12 03:14:54.961000,bill,
ms,2009,upper,SB 2960,Gun permits; revise renewal.,2011-01-12 03:14:54.983000,2011-01-12 03:14:54.983000,bill,
ms,2009,upper,SB 2961,Tony Gobar Individualized Assessment and Comprehensive Community Intervention Initiative Program; extend repealer.,2011-01-12 03:14:54.991000,2011-01-12 03:14:54.991000,bill,
ms,2009,upper,SB 2962,Victims of Domestic Violence Fund; deposit additional fee from divorce actions into.,2011-01-12 03:14:54.994000,2011-01-12 03:14:54.994000,bill,
ms,2009,upper,SB 2963,Specialized treatment facility for emotionally disturbed adolescents; bring forward.,2011-01-12 03:14:54.996000,2011-01-12 03:14:54.996000,bill,
ms,2009,upper,SB 2964,"PERS; certain community hospitals may restrict retirement coverage to employees with 4 or more years of service as of June 30, 2009.",2011-01-12 03:14:54.998000,2011-01-12 03:14:54.998000,bill,
ms,2009,upper,SB 2965,Statewide Cost Allocation Fund; provide for lapse of.,2011-01-12 03:14:55.002000,2011-01-12 03:14:55.002000,bill,
ms,2009,upper,SB 2966,Appeal bond; establish maximum bond to stay a civil action.,2011-01-12 03:14:55.006000,2011-01-12 03:14:55.006000,bill,
ms,2009,upper,SB 2967,Domestic violence; revise per Supreme Court Commission recommendation.,2011-01-12 03:14:55.018000,2011-01-12 03:14:55.018000,bill,
ms,2009,upper,SB 2968,Crimes; revise expunction of certain convictions.,2011-01-12 03:14:55.021000,2011-01-12 03:14:55.021000,bill,
ms,2009,upper,SB 2969,Public meetings; revise requirements for those held through teleconference or video means.,2011-01-12 03:14:55.028000,2011-01-12 03:14:55.028000,bill,
ms,2009,upper,SB 2970,Prepaid ambulance service; membership subscription programs are regulated by the Ms Department of Insurance.,2011-01-12 03:14:55.032000,2011-01-12 03:14:55.032000,bill,
ms,2009,upper,SB 2971,Wastewater; delay the effective date of amendments to the Mississippi Individual On Site Wastewater Disposal Law.,2011-01-12 03:14:55.035000,2011-01-12 03:14:55.035000,bill,
ms,2009,upper,SB 2972,Successor; revise definition for certain inheritance purposes.,2011-01-12 03:14:55.053000,2011-01-12 03:14:55.053000,bill,
ms,2009,upper,SB 2973,Smoking; prohibit at public venues for youth sports events.,2011-01-12 03:14:55.056000,2011-01-12 03:14:55.056000,bill,
ms,2009,upper,SB 2974,Suspension of sentence; authorize in certain misdemeanor cases subsequent to original sentencing.,2011-01-12 03:14:55.058000,2011-01-12 03:14:55.058000,bill,
ms,2009,upper,SB 2975,Mileage reimbursement for official travel; federal Internal Revenue Service allowable mileage rate.,2011-01-12 03:14:55.062000,2011-01-12 03:14:55.062000,bill,
ms,2009,upper,SB 2976,Web cam; revise use in certain court appearances.,2011-01-12 03:14:55.065000,2011-01-12 03:14:55.065000,bill,
ms,2009,upper,SB 2977,Residential home builders/remodelers licensure law and State Board of Contractors; extend repealer on.,2011-01-12 03:14:55.069000,2011-01-12 03:14:55.069000,bill,
ms,2009,upper,SB 2978,Statewide monetary assessments; clarify and revise.,2011-01-12 03:14:55.082000,2011-01-12 03:14:55.082000,bill,
ms,2009,upper,SB 2979,Borrowing for state to offset temporary cash flow deficiencies; extend term for repayment.,2011-01-12 03:14:55.091000,2011-01-12 03:14:55.091000,bill,
ms,2009,upper,SB 2980,Professional surveyors and interns; revise qualifications for licensure.,2011-01-12 03:14:55.098000,2011-01-12 03:14:55.098000,bill,
ms,2009,upper,SB 2981,Real estate appraisal management companies; require registration of.,2011-01-12 03:14:55.103000,2011-01-12 03:14:55.103000,bill,
ms,2009,upper,SB 2982,MS Community Heritage Preservation Grant Fund; revise use of certain funds.,2011-01-12 03:14:55.107000,2011-01-12 03:14:55.107000,bill,
ms,2009,upper,SB 2983,Mortgage licensing; enact Mississippi S.A.F.E. Mortgage Licensing Act of 2009.,2011-01-12 03:14:55.139000,2011-01-12 03:14:55.139000,bill,
ms,2009,upper,SB 2984,Conflict resolution reports; require school districts to file certain reports with Office of Dropout Prevention.,2011-01-12 03:14:55.142000,2011-01-12 03:14:55.142000,bill,
ms,2009,upper,SB 2985,"Elections; if an incumbent withdraws prior to the printing of the official ballot, others may qualify.",2011-01-12 03:14:55.146000,2011-01-12 03:14:55.146000,bill,
ms,2009,upper,SB 2986,Ad valorem tax; require millage rate reduction for purposes of calculating proposed increase where assessed value increases.,2011-01-12 03:14:55.149000,2011-01-12 03:14:55.149000,bill,
ms,2009,upper,SB 2987,MS Alternative Loan Act; create.,2011-01-12 03:14:55.151000,2011-01-12 03:14:55.151000,bill,
ms,2009,upper,SB 2988,Growth and Prosperity Act; revise conditions under which tax exemptions may not be granted to additional business enterprises.,2011-01-12 03:14:55.153000,2011-01-12 03:14:55.153000,bill,
ms,2009,upper,SB 2989,Business identity theft; create (AG).,2011-01-12 03:14:55.156000,2011-01-12 03:14:55.156000,bill,
ms,2009,upper,SB 2990,Sex offense; revise definition (MPA).,2011-01-12 03:14:55.158000,2011-01-12 03:14:55.158000,bill,
ms,2009,upper,SB 2991,Youth court; clarify disposition alternatives for nonviolent first-time offenders.,2011-01-12 03:14:55.160000,2011-01-12 03:14:55.160000,bill,
ms,2009,upper,SB 2992,Children's Product Safety; create(AG).,2011-01-12 03:14:55.162000,2011-01-12 03:14:55.162000,bill,
ms,2009,upper,SB 2993,Expunction; authorize for certain youthful felony convictions.,2011-01-12 03:14:55.164000,2011-01-12 03:14:55.164000,bill,
ms,2009,upper,SB 2994,State Agencies; require energy consumption reduction for budget to be considered by LBO.,2011-01-12 03:14:55.166000,2011-01-12 03:14:55.166000,bill,
ms,2009,upper,SB 2995,Breach of security; require notice (AG).,2011-01-12 03:14:55.169000,2011-01-12 03:14:55.169000,bill,
ms,2009,upper,SB 2996,Ignition interlock; require for DUI-restricted driver's license.,2011-01-12 03:14:55.173000,2011-01-12 03:14:55.173000,bill,
ms,2009,upper,SB 2997,"Mississippi One-Call System, Inc.; provide penalties for violations of.",2011-01-12 03:14:55.175000,2011-01-12 03:14:55.175000,bill,
ms,2009,upper,SB 2998,Auto insurance cards; require to list the names of drivers excluded from the policy.,2011-01-12 03:14:55.177000,2011-01-12 03:14:55.177000,bill,
ms,2009,upper,SB 2999,Occupational diploma; State Board of Education to develop criteria and options for students to receive competencies.,2011-01-12 03:14:55.179000,2011-01-12 03:14:55.179000,bill,
ms,2009,upper,SB 3000,Distinctive motor vehicle license tag; authorize for supporters of the mixed martial arts in Mississippi.,2011-01-12 03:14:55.182000,2011-01-12 03:14:55.182000,bill,
ms,2009,upper,SB 3001,Distinctive motor vehicle license tag; authorize for supporters of the amateur boxing in Mississippi.,2011-01-12 03:14:55.184000,2011-01-12 03:14:55.184000,bill,
ms,2009,upper,SB 3002,Medicaid recipients; redetermine eligibility every 6 months.,2011-01-12 03:14:55.186000,2011-01-12 03:14:55.186000,bill,
ms,2009,upper,SB 3003,Health insurance; require insurers to offer insurance under the federal Health Care Tax Credit Program.,2011-01-12 03:14:55.188000,2011-01-12 03:14:55.188000,bill,
ms,2009,upper,SB 3004,Mississippi 911 State Emergency Telephone Service Board; create.,2011-01-12 03:14:55.190000,2011-01-12 03:14:55.190000,bill,
ms,2009,upper,SB 3005,Internet pharmacies; regulate (MBN).,2011-01-12 03:14:55.193000,2011-01-12 03:14:55.193000,bill,
ms,2009,upper,SB 3006,"Income tax credit for importing or exporting cargo at airports; repeal provisions providing for July 1, 2009, repeal date.",2011-01-12 03:14:55.195000,2011-01-12 03:14:55.195000,bill,
ms,2009,upper,SB 3007,Public transit task force; create and prescribe duties.,2011-01-12 03:14:55.197000,2011-01-12 03:14:55.197000,bill,
ms,2009,upper,SB 3008,School buses; increase penalty for unlawful passing when stopped.,2011-01-12 03:14:55.199000,2011-01-12 03:14:55.199000,bill,
ms,2009,upper,SB 3009,Homestead exemption; revise.,2011-01-12 03:14:55.201000,2011-01-12 03:14:55.201000,bill,
ms,2009,upper,SB 3010,Distinctive motor vehicle license tags; authorize for veterans of Iraq and Afghanistan.,2011-01-12 03:14:55.203000,2011-01-12 03:14:55.203000,bill,
ms,2009,upper,SB 3011,Veterans' Home Purchase Board; reduce minimum interest rate which may be charged on loans to veterans.,2011-01-12 03:14:55.227000,2011-01-12 03:14:55.227000,bill,
ms,2009,upper,SB 3012,Livestock theft; revise crime of.,2011-01-12 03:14:55.233000,2011-01-12 03:14:55.233000,bill,
ms,2009,upper,SB 3013,Veterans' Home Purchase Board; members of certain veterans organization may not serve on board until expiration of time.,2011-01-12 03:14:55.235000,2011-01-12 03:14:55.235000,bill,
ms,2009,upper,SB 3014,Secretary of State; revise certain fees.,2011-01-12 03:14:55.239000,2011-01-12 03:14:55.239000,bill,
ms,2009,upper,SB 3015,"Memorial highways; designate portion of I-10 in the City of Moss Point as ""Officer Larry DeWayne Lee Memorial Highway.""",2011-01-12 03:14:55.245000,2011-01-12 03:14:55.245000,bill,
ms,2009,upper,SB 3016,Salaries of judges and district attorneys; increase.,2011-01-12 03:14:55.248000,2011-01-12 03:14:55.248000,bill,
ms,2009,upper,SB 3017,Cell phone; prohibit use while driving without hands-free accessories.,2011-01-12 03:14:55.251000,2011-01-12 03:14:55.251000,bill,
ms,2009,upper,SB 3018,Sex offenders; mandatory electronic monitoring.,2011-01-12 03:14:55.252000,2011-01-12 03:14:55.252000,bill,
ms,2009,upper,SB 3019,Consumer collection agencies; require registration and prohibit certain acts.,2011-01-12 03:14:55.255000,2011-01-12 03:14:55.255000,bill,
ms,2009,upper,SB 3020,Cell phones; prohibit texting while driving.,2011-01-12 03:14:55.257000,2011-01-12 03:14:55.257000,bill,
ms,2009,upper,SB 3021,Driver's licenses; require additional documentation of legal status of applicants.,2011-01-12 03:14:55.262000,2011-01-12 03:14:55.262000,bill,
ms,2009,upper,SB 3022,Mental health services provided by the Mississippi Department of Mental Health; delete certain requirements.,2011-01-12 03:14:55.265000,2011-01-12 03:14:55.265000,bill,
ms,2009,upper,SB 3023,Mississippi Transportation Commission; authorize various agencies to convey certain real property to.,2011-01-12 03:14:55.272000,2011-01-12 03:14:55.272000,bill,
ms,2009,upper,SB 3024,Cause of action; create specific claim for wrongful conviction and imprisonment.,2011-01-12 03:14:55.285000,2011-01-12 03:14:55.285000,bill,
ms,2009,upper,SB 3025,Pseudoephedrine and ephedrine; restrict sales to pharmacies only.,2011-01-12 03:14:55.289000,2011-01-12 03:14:55.289000,bill,
ms,2009,upper,SB 3026,Mississippi Gulf Production Coastal Trust Fund; create.,2011-01-12 03:14:55.311000,2011-01-12 03:14:55.311000,bill,
ms,2009,upper,SB 3027,"CON; authorize for Alzheimer's patients beds in Belden, Lee County, Mississippi.",2011-01-12 03:14:55.313000,2011-01-12 03:14:55.313000,bill,
ms,2009,upper,SB 3028,MS Insurance Guaranty Association; allow stay pending appeal.,2011-01-12 03:14:55.317000,2011-01-12 03:14:55.317000,bill,
ms,2009,upper,SB 3029,Computer crimes; authorize administrative subpoena.,2011-01-12 03:14:55.320000,2011-01-12 03:14:55.320000,bill,
ms,2009,upper,SB 3030,Emergency duty leave; state employees who are members of the National Guard shall receive leave during a state of emergency.,2011-01-12 03:14:55.324000,2011-01-12 03:14:55.324000,bill,
ms,2009,upper,SB 3031,State and School Employees' Health Insurance Management Board; may impose premium differential on tobacco users.,2011-01-12 03:14:55.326000,2011-01-12 03:14:55.326000,bill,
ms,2009,upper,SB 3032,Health insurance policies; require coverage for colorectal cancer examinations.,2011-01-12 03:14:55.329000,2011-01-12 03:14:55.329000,bill,
ms,2009,upper,SB 3033,CON; direct SDH to issue for acute care hospital beds in DeSoto County.,2011-01-12 03:14:55.331000,2011-01-12 03:14:55.331000,bill,
ms,2009,upper,SB 3034,Medicaid reimbursement; authorize for licensed professional counselors.,2011-01-12 03:14:55.333000,2011-01-12 03:14:55.333000,bill,
ms,2009,upper,SB 3035,Voter assistance; require providers of assistance to complete declaration of voter assistance form.,2011-01-12 03:14:55.337000,2011-01-12 03:14:55.337000,bill,
ms,2009,upper,SB 3036,Medicaid reimbursement; authorize for licensed marriage and family therapist services.,2011-01-12 03:14:55.339000,2011-01-12 03:14:55.339000,bill,
